time;_state_;in;indisc;inerr;innucast;inucast;out;outdisc;outerr;outnucast;outqlen;outucast
1631397600;1,0000000000e+02;1,1800687158e+04;1,9778370222e-01;0,0000000000e+00;5,5751711833e-01;2,2688660796e+01;8,5551358853e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7693497566e+01
1631399400;1,0000000000e+02;1,1848616675e+04;1,9722475722e-01;0,0000000000e+00;5,5697111389e-01;2,2494941384e+01;8,5027142258e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7422548479e+01
1631401200;1,0000000000e+02;1,1817662433e+04;1,9748097222e-01;0,0000000000e+00;5,5719101389e-01;2,2718334455e+01;8,5726894427e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7687831678e+01
1631403000;1,0000000000e+02;1,1920819717e+04;1,9749705556e-01;0,0000000000e+00;5,5801828667e-01;2,2622943139e+01;8,5477000033e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7677146732e+01
1631404800;1,0000000000e+02;1,1787990876e+04;1,9722140667e-01;0,0000000000e+00;5,5695284222e-01;2,2663907523e+01;8,5596409319e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7747511635e+01
1631406600;1,0000000000e+02;1,1917448288e+04;1,9778836611e-01;0,0000000000e+00;5,5752716167e-01;2,2643633336e+01;8,5985513180e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7633082844e+01
1631408400;1,0000000000e+02;1,1831214980e+04;1,9722761000e-01;0,0000000000e+00;5,5695758889e-01;2,2725556437e+01;8,5815119934e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7766498946e+01
1631410200;1,0000000000e+02;1,1867295380e+04;1,9748594778e-01;0,0000000000e+00;5,5777638056e-01;2,2562804976e+01;8,5300743496e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7517291376e+01
1631412000;1,0000000000e+02;1,1873348748e+04;1,9752550222e-01;0,0000000000e+00;5,5752360389e-01;2,2774672961e+01;8,5848083362e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7757079294e+01
1631413800;1,0000000000e+02;1,1744991760e+04;1,9722239000e-01;0,0000000000e+00;5,5695029167e-01;2,2546703090e+01;8,5608028003e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7674554486e+01
1631415600;1,0000000000e+02;1,2978338123e+04;1,9722152778e-01;0,0000000000e+00;5,5748739833e-01;2,3611847603e+01;8,6611638942e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8105233129e+01
1631417400;1,0000000000e+02;1,1680974467e+04;1,9749575556e-01;0,0000000000e+00;5,5698053056e-01;2,2488447320e+01;8,5316622953e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7703186486e+01
1631419200;1,0000000000e+02;4,7161006776e+04;1,9749296611e-01;0,0000000000e+00;5,5773293000e-01;4,6472765771e+01;8,9234429295e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,3306641962e+01
1631421000;1,0000000000e+02;1,0685047832e+04;1,9782223444e-01;0,0000000000e+00;5,5735551222e-01;2,1560554841e+01;8,3831269225e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,6960688048e+01
1631422800;1,0000000000e+02;1,1375942975e+04;1,9719949889e-01;0,0000000000e+00;5,5658758778e-01;2,2414639389e+01;8,6020644803e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7607917008e+01
1631424600;1,0000000000e+02;1,1723285227e+04;1,9721970222e-01;0,0000000000e+00;5,5747938500e-01;2,2497328697e+01;8,5593174348e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7539836237e+01
1631426400;1,0000000000e+02;1,2731919438e+04;1,9778283556e-01;0,0000000000e+00;5,5806912667e-01;2,3404426976e+01;8,6159007144e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7937272430e+01
1631428200;1,0000000000e+02;1,1769765761e+04;1,9721265333e-01;0,0000000000e+00;5,5664900778e-01;2,2538148846e+01;8,5291720074e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7573277694e+01
1631430000;1,0000000000e+02;1,4016227965e+04;1,9748367556e-01;0,0000000000e+00;5,5750055667e-01;2,4175832989e+01;8,5744941378e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,8052371182e+01
1631431800;1,0000000000e+02;1,1835161083e+04;1,9751514556e-01;0,0000000000e+00;5,5691960778e-01;2,2623256061e+01;8,5492792957e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7651033556e+01
1631433600;1,0000000000e+02;1,2646215046e+04;1,9721312333e-01;0,0000000000e+00;5,5774121833e-01;2,3317209964e+01;8,5862824277e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7885374782e+01
1631435400;1,0000000000e+02;1,1788472384e+04;1,9778969333e-01;0,0000000000e+00;5,5783753556e-01;2,2558112212e+01;8,5449158996e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7583724128e+01
1631437200;1,0000000000e+02;4,4974141515e+04;1,9723064222e-01;0,0000000000e+00;5,5670343556e-01;5,5357032016e+01;1,6560926411e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;4,1737066798e+01
1631439000;1,0000000000e+02;2,5661500975e+04;1,9777122444e-01;0,0000000000e+00;5,5745842611e-01;3,5638901893e+01;1,1102203502e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,6486435644e+01
1631440800;1,0000000000e+02;5,9293052876e+04;1,9723521444e-01;0,0000000000e+00;5,5725295611e-01;5,9951825801e+01;1,2208430729e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;3,9646015028e+01
1631442600;1,0000000000e+02;2,6121117795e+04;1,9775588389e-01;0,0000000000e+00;5,5771930111e-01;3,5389723177e+01;1,1151599991e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,6043803974e+01
1631444400;1,0000000000e+02;2,6094211674e+04;1,9779917556e-01;0,0000000000e+00;5,5756445944e-01;3,5676029412e+01;1,0807261529e+04;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,6783806847e+01
1631446200;1,0000000000e+02;1,6406458742e+04;1,9721137111e-01;0,0000000000e+00;5,5661540667e-01;2,7966069091e+01;9,7047009042e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,2075022806e+01
1631448000;1,0000000000e+02;1,1943225190e+04;1,9750984944e-01;0,0000000000e+00;5,5809234056e-01;2,2824323756e+01;8,5797312587e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7703770823e+01
1631449800;1,0000000000e+02;1,1804195172e+04;1,9750016278e-01;0,0000000000e+00;5,5747640000e-01;2,2575826967e+01;8,5454255884e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7574602666e+01
1631451600;1,0000000000e+02;1,1916379630e+04;1,9722257611e-01;0,0000000000e+00;5,5694875278e-01;2,2782288022e+01;8,5727263252e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7730294073e+01
1631453400;1,0000000000e+02;1,1842386158e+04;1,9750533611e-01;0,0000000000e+00;5,5754286500e-01;2,2627756857e+01;8,5681313909e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7648598443e+01
1631455200;1,0000000000e+02;5,7818936415e+04;1,9748299667e-01;0,0000000000e+00;5,5659547389e-01;5,4031310431e+01;9,0533522328e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;2,4534353793e+01
1631457000;1,0000000000e+02;1,1885388579e+04;1,9722967111e-01;0,0000000000e+00;5,5807345944e-01;2,2929046921e+01;8,6687231195e+03;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;0,0000000000e+00;1,7891837321e+01
